"dept","comm","year","week","price"
"AISNE","SOISSONS",1852,23,1836
"AISNE","SOISSONS",1852,24,1868
"AISNE","SOISSONS",1853,1,1793
"AISNE","SOISSONS",1853,2,1775
"AISNE","SOISSONS",1853,3,1745
"AISNE","SOISSONS",1853,4,1778
"AISNE","SOISSONS",1853,5,1769
"AISNE","SOISSONS",1853,6,1740
"AISNE","SOISSONS",1853,7,1707
"AISNE","SOISSONS",1853,8,1719
"AISNE","SOISSONS",1853,9,1733
"AISNE","SOISSONS",1853,10,1777
"AISNE","SOISSONS",1853,11,1869
"AISNE","SOISSONS",1853,12,2219
"AISNE","SOISSONS",1853,13,2397
"AISNE","SOISSONS",1853,14,2496
"AISNE","SOISSONS",1853,15,2483
"AISNE","SOISSONS",1853,16,2830
"AISNE","SOISSONS",1853,19,3080
"AISNE","SOISSONS",1853,20,3160
"AISNE","SOISSONS",1853,21,3122
"AISNE","SOISSONS",1853,22,3113
"AISNE","SOISSONS",1853,23,3218
"AISNE","SOISSONS",1853,24,3359
"AISNE","SOISSONS",1854,1,3115
"AISNE","SOISSONS",1854,2,3268
"AISNE","SOISSONS",1854,3,3079
"AISNE","SOISSONS",1854,4,3118
"AISNE","SOISSONS",1854,5,3011
"AISNE","SOISSONS",1854,6,2769
"AISNE","SOISSONS",1854,7,2920
"AISNE","SOISSONS",1854,8,2790
"AISNE","SOISSONS",1854,9,2936
"AISNE","SOISSONS",1854,10,3001
"AISNE","SOISSONS",1854,11,3147
"AISNE","SOISSONS",1854,12,3376
"AISNE","SOISSONS",1854,13,3122
"AISNE","SOISSONS",1854,14,3143
"AISNE","SOISSONS",1854,15,3106
"AISNE","SOISSONS",1854,16,2856
"AISNE","SOISSONS",1854,17,2500
"AISNE","SOISSONS",1854,18,2739
"AISNE","SOISSONS",1854,19,2803
"AISNE","SOISSONS",1854,20,2813
"AISNE","SOISSONS",1854,21,2528
"AISNE","SOISSONS",1854,22,2699
"AISNE","SOISSONS",1854,23,2740
"AISNE","SOISSONS",1854,24,2742
"BASSES-ALPES","DIGNE",1825,1,2070
"BASSES-ALPES","DIGNE",1825,2,2108
"BASSES-ALPES","DIGNE",1825,3,2045
"BASSES-ALPES","DIGNE",1825,4,2030
"BASSES-ALPES","DIGNE",1825,5,2060
"BASSES-ALPES","DIGNE",1825,6,2073
"BASSES-ALPES","DIGNE",1825,7,2045
"BASSES-ALPES","DIGNE",1825,8,2033
"BASSES-ALPES","DIGNE",1825,9,2100
"BASSES-ALPES","DIGNE",1825,10,2150
"BASSES-ALPES","DIGNE",1825,11,2112
"BASSES-ALPES","DIGNE",1825,12,2072
"BASSES-ALPES","DIGNE",1825,13,2045
"BASSES-ALPES","DIGNE",1825,14,2175
"BASSES-ALPES","DIGNE",1825,15,2157
"BASSES-ALPES","DIGNE",1825,16,2145
"BASSES-ALPES","DIGNE",1825,17,2117
"BASSES-ALPES","DIGNE",1825,18,2110
"BASSES-ALPES","DIGNE",1825,19,2065
"BASSES-ALPES","DIGNE",1825,20,2047
"BASSES-ALPES","DIGNE",1825,21,2050
"BASSES-ALPES","DIGNE",1825,22,2066
"BASSES-ALPES","DIGNE",1825,23,2047
"BASSES-ALPES","DIGNE",1825,24,1962
"BASSES-ALPES","DIGNE",1826,1,2055
"BASSES-ALPES","DIGNE",1826,2,2077
"BASSES-ALPES","DIGNE",1826,3,2073
"BASSES-ALPES","DIGNE",1826,4,2045
"BASSES-ALPES","DIGNE",1826,5,2033
"BASSES-ALPES","DIGNE",1826,6,2073
"BASSES-ALPES","DIGNE",1826,7,2029
"BASSES-ALPES","DIGNE",1826,8,2052
"BASSES-ALPES","DIGNE",1826,9,2023
"BASSES-ALPES","DIGNE",1826,10,2073
"BASSES-ALPES","DIGNE",1826,11,2242
"BASSES-ALPES","DIGNE",1826,12,2150
"BASSES-ALPES","DIGNE",1826,13,2100
"BASSES-ALPES","DIGNE",1826,14,2095
"BASSES-ALPES","DIGNE",1826,15,2203
"BASSES-ALPES","DIGNE",1826,16,2187
"BASSES-ALPES","DIGNE",1826,17,2216
"BASSES-ALPES","DIGNE",1826,18,2255
"BASSES-ALPES","DIGNE",1826,19,2173
"BASSES-ALPES","DIGNE",1826,20,2169
"BASSES-ALPES","DIGNE",1826,21,2238
"BASSES-ALPES","DIGNE",1826,22,2362
"BASSES-ALPES","DIGNE",1826,23,2385
"BASSES-ALPES","DIGNE",1826,24,2347
"BASSES-ALPES","DIGNE",1827,1,2440
"BASSES-ALPES","DIGNE",1827,2,2497
"BASSES-ALPES","DIGNE",1827,3,2450
"BASSES-ALPES","DIGNE",1827,4,2452
"BASSES-ALPES","DIGNE",1827,5,2643
"BASSES-ALPES","DIGNE",1827,6,2510
"BASSES-ALPES","DIGNE",1827,7,2448
"BASSES-ALPES","DIGNE",1827,8,2492
"BASSES-ALPES","DIGNE",1827,9,2476
"BASSES-ALPES","DIGNE",1827,10,2428
"BASSES-ALPES","DIGNE",1827,11,2475
"BASSES-ALPES","DIGNE",1827,12,2434
"BASSES-ALPES","DIGNE",1827,13,2375
"BASSES-ALPES","DIGNE",1827,14,2347
"BASSES-ALPES","DIGNE",1827,15,2323
"BASSES-ALPES","DIGNE",1827,17,2388
"BASSES-ALPES","DIGNE",1827,18,2375
"BASSES-ALPES","DIGNE",1827,19,2457
"BASSES-ALPES","DIGNE",1827,20,2405
"BASSES-ALPES","DIGNE",1827,21,2475
"BASSES-ALPES","DIGNE",1827,22,2704
"BASSES-ALPES","DIGNE",1827,23,2692
"BASSES-ALPES","DIGNE",1827,24,2687
"BASSES-ALPES","DIGNE",1828,1,2643
"BASSES-ALPES","DIGNE",1828,2,2705
"BASSES-ALPES","DIGNE",1828,3,2877
"BASSES-ALPES","DIGNE",1828,4,2788
"BASSES-ALPES","DIGNE",1828,5,2842
"BASSES-ALPES","DIGNE",1828,6,2695
"BASSES-ALPES","DIGNE",1828,7,2790
"BASSES-ALPES","DIGNE",1828,8,2833
"BASSES-ALPES","DIGNE",1828,9,2798
"BASSES-ALPES","DIGNE",1828,10,2762
"BASSES-ALPES","DIGNE",1828,11,2575
"BASSES-ALPES","DIGNE",1828,12,2430
"BASSES-ALPES","DIGNE",1828,13,2326
"BASSES-ALPES","DIGNE",1828,14,2310
"BASSES-ALPES","DIGNE",1828,15,2272
"BASSES-ALPES","DIGNE",1828,16,2365
"BASSES-ALPES","DIGNE",1828,17,2418
"BASSES-ALPES","DIGNE",1828,18,2389
"BASSES-ALPES","DIGNE",1828,19,2415
"BASSES-ALPES","DIGNE",1828,20,2427
"BASSES-ALPES","DIGNE",1828,21,2577
"BASSES-ALPES","DIGNE",1828,22,2737
"BASSES-ALPES","DIGNE",1828,23,2565
"BASSES-ALPES","DIGNE",1829,1,2575
"BASSES-ALPES","DIGNE",1829,2,2645
"BASSES-ALPES","DIGNE",1829,3,2630
"BASSES-ALPES","DIGNE",1829,4,2580
"BASSES-ALPES","DIGNE",1829,5,2550
"BASSES-ALPES","DIGNE",1829,6,2558
"BASSES-ALPES","DIGNE",1829,7,2438
"BASSES-ALPES","DIGNE",1829,8,2390
"BASSES-ALPES","DIGNE",1829,9,2346
"BASSES-ALPES","DIGNE",1829,10,2450
"BASSES-ALPES","DIGNE",1829,11,2422
"BASSES-ALPES","DIGNE",1829,12,2500
"BASSES-ALPES","DIGNE",1829,13,2408
"BASSES-ALPES","DIGNE",1829,14,2452
"BASSES-ALPES","DIGNE",1829,15,2530
"BASSES-ALPES","DIGNE",1829,16,2502
"BASSES-ALPES","DIGNE",1829,17,2490
"BASSES-ALPES","DIGNE",1829,18,2505
"BASSES-ALPES","DIGNE",1829,19,2498
"BASSES-ALPES","DIGNE",1829,20,2479
"BASSES-ALPES","DIGNE",1829,21,2483
"BASSES-ALPES","DIGNE",1829,22,2498
"BASSES-ALPES","DIGNE",1829,23,2463
"BASSES-ALPES","DIGNE",1829,24,2462
"BASSES-ALPES","DIGNE",1830,2,2542
"BASSES-ALPES","DIGNE",1830,3,2520
"BASSES-ALPES","DIGNE",1830,4,2510
"BASSES-ALPES","DIGNE",1830,5,2570
"BASSES-ALPES","DIGNE",1830,6,2622
"BASSES-ALPES","DIGNE",1830,7,2646
"BASSES-ALPES","DIGNE",1830,8,2679
"BASSES-ALPES","DIGNE",1830,9,2826
"BASSES-ALPES","DIGNE",1830,10,2892
"BASSES-ALPES","DIGNE",1830,11,2904
"BASSES-ALPES","DIGNE",1830,12,2726
"BASSES-ALPES","DIGNE",1830,13,2596
"BASSES-ALPES","DIGNE",1830,14,2677
"BASSES-ALPES","DIGNE",1830,15,2733
"BASSES-ALPES","DIGNE",1830,16,2750
"BASSES-ALPES","DIGNE",1830,17,2767
"BASSES-ALPES","DIGNE",1830,18,2750
"BASSES-ALPES","DIGNE",1830,19,2763
"BASSES-ALPES","DIGNE",1830,20,2728
"BASSES-ALPES","DIGNE",1830,21,2680
"BASSES-ALPES","DIGNE",1830,22,2645
"BASSES-ALPES","DIGNE",1830,23,2642
"BASSES-ALPES","DIGNE",1830,24,2675
"BASSES-ALPES","DIGNE",1831,1,2646
"BASSES-ALPES","DIGNE",1831,2,2631
"BASSES-ALPES","DIGNE",1831,3,2605
"BASSES-ALPES","DIGNE",1831,4,2550
"BASSES-ALPES","DIGNE",1831,5,2473
"BASSES-ALPES","DIGNE",1831,6,2464
"BASSES-ALPES","DIGNE",1831,7,2480
"BASSES-ALPES","DIGNE",1831,8,2460
"BASSES-ALPES","DIGNE",1831,9,2393
"BASSES-ALPES","DIGNE",1831,10,2320
"BASSES-ALPES","DIGNE",1831,11,2343
"BASSES-ALPES","DIGNE",1831,12,2325
"BASSES-ALPES","DIGNE",1831,13,2302
"BASSES-ALPES","DIGNE",1831,14,2472
"BASSES-ALPES","DIGNE",1831,15,2477
"BASSES-ALPES","DIGNE",1831,16,2500
"BASSES-ALPES","DIGNE",1831,17,2462
"BASSES-ALPES","DIGNE",1831,18,2445
"BASSES-ALPES","DIGNE",1831,19,2460
"BASSES-ALPES","DIGNE",1831,20,2440
"BASSES-ALPES","DIGNE",1831,21,2403
"BASSES-ALPES","DIGNE",1831,22,2460
"BASSES-ALPES","DIGNE",1831,24,2400
"BASSES-ALPES","DIGNE",1832,1,2436
"BASSES-ALPES","DIGNE",1832,2,2456
"BASSES-ALPES","DIGNE",1832,3,2500
"BASSES-ALPES","DIGNE",1832,4,2516
"BASSES-ALPES","DIGNE",1832,5,2566
"BASSES-ALPES","DIGNE",1832,6,2635
"BASSES-ALPES","DIGNE",1832,7,2620
"BASSES-ALPES","DIGNE",1832,8,2892
"BASSES-ALPES","DIGNE",1832,9,2852
"BASSES-ALPES","DIGNE",1832,10,2935
"BASSES-ALPES","DIGNE",1832,11,3130
"BASSES-ALPES","DIGNE",1832,12,3224
"BASSES-ALPES","DIGNE",1832,13,2945
"BASSES-ALPES","DIGNE",1832,14,2840
"BASSES-ALPES","DIGNE",1832,15,2550
"BASSES-ALPES","DIGNE",1832,16,2531
"BASSES-ALPES","DIGNE",1832,17,2560
"BASSES-ALPES","DIGNE",1832,18,2610
"BASSES-ALPES","DIGNE",1832,19,2615
"BASSES-ALPES","DIGNE",1832,20,2728
"BASSES-ALPES","DIGNE",1832,21,2712
"BASSES-ALPES","DIGNE",1832,22,2610
"BASSES-ALPES","DIGNE",1832,23,2500
"BASSES-ALPES","DIGNE",1832,24,2520
"BASSES-ALPES","DIGNE",1833,1,2598
"BASSES-ALPES","DIGNE",1833,2,2580
"BASSES-ALPES","DIGNE",1833,3,2570
"BASSES-ALPES","DIGNE",1833,4,2510
"BASSES-ALPES","DIGNE",1833,5,2500
"BASSES-ALPES","DIGNE",1833,6,2400
"BASSES-ALPES","DIGNE",1833,7,2380
"BASSES-ALPES","DIGNE",1833,8,2400
"BASSES-ALPES","DIGNE",1833,9,2365
"BASSES-ALPES","DIGNE",1833,10,2365
"BASSES-ALPES","DIGNE",1833,11,2410
"BASSES-ALPES","DIGNE",1833,12,2410
"BASSES-ALPES","DIGNE",1833,13,2385
"BASSES-ALPES","DIGNE",1833,14,2410
"BASSES-ALPES","DIGNE",1833,15,2418
"BASSES-ALPES","DIGNE",1833,16,2318
"BASSES-ALPES","DIGNE",1833,17,2300
"BASSES-ALPES","DIGNE",1833,18,2305
"BASSES-ALPES","DIGNE",1833,19,2355
"BASSES-ALPES","DIGNE",1833,20,2348
"BASSES-ALPES","DIGNE",1833,21,2292
"BASSES-ALPES","DIGNE",1833,22,2212
"BASSES-ALPES","DIGNE",1833,23,2226
"BASSES-ALPES","DIGNE",1833,24,2208
"BASSES-ALPES","DIGNE",1834,1,2178
"BASSES-ALPES","DIGNE",1834,2,2173
"BASSES-ALPES","DIGNE",1834,3,2065
"BASSES-ALPES","DIGNE",1834,4,2100
"BASSES-ALPES","DIGNE",1834,5,2078
"BASSES-ALPES","DIGNE",1834,6,2046
"BASSES-ALPES","DIGNE",1834,7,2076
"BASSES-ALPES","DIGNE",1834,8,2170
"BASSES-ALPES","DIGNE",1834,9,2190
"BASSES-ALPES","DIGNE",1834,10,2180
"BASSES-ALPES","DIGNE",1834,11,2116
"BASSES-ALPES","DIGNE",1834,12,2096
"BASSES-ALPES","DIGNE",1834,13,2116
"BASSES-ALPES","DIGNE",1834,14,2110
"BASSES-ALPES","DIGNE",1834,15,2078
"BASSES-ALPES","DIGNE",1834,16,2110
"BASSES-ALPES","DIGNE",1834,17,2101
"BASSES-ALPES","DIGNE",1834,18,2128
"BASSES-ALPES","DIGNE",1834,19,2107
"BASSES-ALPES","DIGNE",1834,20,2060
"BASSES-ALPES","DIGNE",1834,21,2103
"BASSES-ALPES","DIGNE",1834,23,2033
"BASSES-ALPES","DIGNE",1834,24,1985
"BASSES-ALPES","DIGNE",1835,1,1970
"BASSES-ALPES","DIGNE",1835,2,1978
"BASSES-ALPES","DIGNE",1835,3,2055
"BASSES-ALPES","DIGNE",1835,5,2096
"BASSES-ALPES","DIGNE",1835,6,2080
"BASSES-ALPES","DIGNE",1835,7,2022
"BASSES-ALPES","DIGNE",1835,8,2080
"BASSES-ALPES","DIGNE",1835,9,2003
"BASSES-ALPES","DIGNE",1835,10,2003
"BASSES-ALPES","DIGNE",1835,11,2081
"BASSES-ALPES","DIGNE",1835,12,2133
"BASSES-ALPES","DIGNE",1835,13,2058
"BASSES-ALPES","DIGNE",1835,14,2015
"BASSES-ALPES","DIGNE",1835,16,2050
"BASSES-ALPES","DIGNE",1835,17,2045
"BASSES-ALPES","DIGNE",1835,18,2055
"BASSES-ALPES","DIGNE",1835,19,2060
"BASSES-ALPES","DIGNE",1835,20,2025
"BASSES-ALPES","DIGNE",1835,21,2080
"BASSES-ALPES","DIGNE",1835,22,2155
"BASSES-ALPES","DIGNE",1835,23,2150
"BASSES-ALPES","DIGNE",1835,24,2075
"BASSES-ALPES","DIGNE",1836,1,2110
"BASSES-ALPES","DIGNE",1836,2,2190
"BASSES-ALPES","DIGNE",1836,3,2165
"BASSES-ALPES","DIGNE",1836,4,2285
"BASSES-ALPES","DIGNE",1836,5,2265
"BASSES-ALPES","DIGNE",1836,6,2240
"BASSES-ALPES","DIGNE",1836,7,2235
"BASSES-ALPES","DIGNE",1836,8,2305
"BASSES-ALPES","DIGNE",1836,9,2685
"BASSES-ALPES","DIGNE",1836,10,2575
"BASSES-ALPES","DIGNE",1836,11,2593
"BASSES-ALPES","DIGNE",1836,12,2590
"BASSES-ALPES","DIGNE",1836,13,2440
"BASSES-ALPES","DIGNE",1836,14,2418
"BASSES-ALPES","DIGNE",1836,17,2450
"BASSES-ALPES","DIGNE",1836,18,2450
"BASSES-ALPES","DIGNE",1836,19,2435
"BASSES-ALPES","DIGNE",1836,20,2580
"BASSES-ALPES","DIGNE",1836,21,2605
"BASSES-ALPES","DIGNE",1836,22,2650
"BASSES-ALPES","DIGNE",1836,23,2675
"BASSES-ALPES","DIGNE",1836,24,2634
"BASSES-ALPES","DIGNE",1837,1,2650
"BASSES-ALPES","DIGNE",1837,2,2631
"BASSES-ALPES","DIGNE",1837,3,2646
"BASSES-ALPES","DIGNE",1837,4,2676
"BASSES-ALPES","DIGNE",1837,5,2679
"BASSES-ALPES","DIGNE",1837,6,2694
"BASSES-ALPES","DIGNE",1837,7,2691
"BASSES-ALPES","DIGNE",1837,8,2735
"BASSES-ALPES","DIGNE",1837,9,2731
"BASSES-ALPES","DIGNE",1837,10,2730
"BASSES-ALPES","DIGNE",1837,11,2791
"BASSES-ALPES","DIGNE",1837,12,2906
"BASSES-ALPES","DIGNE",1837,13,2762
"BASSES-ALPES","DIGNE",1837,14,2546
"BASSES-ALPES","DIGNE",1837,15,2280
"BASSES-ALPES","DIGNE",1837,16,2113
"BASSES-ALPES","DIGNE",1837,17,2223
"BASSES-ALPES","DIGNE",1837,18,2265
"BASSES-ALPES","DIGNE",1837,19,2237
"BASSES-ALPES","DIGNE",1837,20,2138
"BASSES-ALPES","DIGNE",1837,21,2255
"BASSES-ALPES","DIGNE",1837,22,2274
"BASSES-ALPES","DIGNE",1837,23,2309
"BASSES-ALPES","DIGNE",1837,24,2298
"BASSES-ALPES","DIGNE",1838,3,2242
"BASSES-ALPES","DIGNE",1838,4,2287
"BASSES-ALPES","DIGNE",1838,5,2272
"BASSES-ALPES","DIGNE",1838,6,2232
"BASSES-ALPES","DIGNE",1838,7,2201
"BASSES-ALPES","DIGNE",1838,8,2195
"BASSES-ALPES","DIGNE",1838,9,2175
"BASSES-ALPES","DIGNE",1838,10,2192
"BASSES-ALPES","DIGNE",1838,11,2290
"BASSES-ALPES","DIGNE",1838,12,2083
"BASSES-ALPES","DIGNE",1838,13,2015
"BASSES-ALPES","DIGNE",1838,15,2177
"BASSES-ALPES","DIGNE",1838,17,2408
"BASSES-ALPES","DIGNE",1838,18,2503
"BASSES-ALPES","DIGNE",1838,19,2318
"BASSES-ALPES","DIGNE",1838,20,2305
"BASSES-ALPES","DIGNE",1838,21,2302
"BASSES-ALPES","DIGNE",1838,22,2290
"BASSES-ALPES","DIGNE",1838,23,2335
"BASSES-ALPES","DIGNE",1838,24,2331
"BASSES-ALPES","DIGNE",1839,2,2427
"BASSES-ALPES","DIGNE",1839,3,2414
"BASSES-ALPES","DIGNE",1839,4,2448
"BASSES-ALPES","DIGNE",1839,5,2410
"BASSES-ALPES","DIGNE",1839,6,2460
"BASSES-ALPES","DIGNE",1839,7,2435
"BASSES-ALPES","DIGNE",1839,8,2468
"BASSES-ALPES","DIGNE",1839,9,2448
"BASSES-ALPES","DIGNE",1839,10,2407
"BASSES-ALPES","DIGNE",1839,11,2479
"BASSES-ALPES","DIGNE",1839,12,2482
"BASSES-ALPES","DIGNE",1839,13,2453
"BASSES-ALPES","DIGNE",1839,14,2433
"BASSES-ALPES","DIGNE",1839,15,2318
"BASSES-ALPES","DIGNE",1839,16,2397
"BASSES-ALPES","DIGNE",1839,17,2406
"BASSES-ALPES","DIGNE",1839,18,2442
"BASSES-ALPES","DIGNE",1839,19,2385
"BASSES-ALPES","DIGNE",1839,20,2391
"BASSES-ALPES","DIGNE",1839,21,2484
"BASSES-ALPES","DIGNE",1839,22,2406
"BASSES-ALPES","DIGNE",1839,23,2446
"BASSES-ALPES","DIGNE",1839,24,2466
"BASSES-ALPES","DIGNE",1840,1,2412
"BASSES-ALPES","DIGNE",1840,2,2458
"BASSES-ALPES","DIGNE",1840,3,2458
"BASSES-ALPES","DIGNE",1840,4,2489
"BASSES-ALPES","DIGNE",1840,5,2468
"BASSES-ALPES","DIGNE",1840,6,2474
"BASSES-ALPES","DIGNE",1840,7,2505
"BASSES-ALPES","DIGNE",1840,8,2484
"BASSES-ALPES","DIGNE",1840,10,2418
"BASSES-ALPES","DIGNE",1840,11,2426
"BASSES-ALPES","DIGNE",1840,12,2417
"BASSES-ALPES","DIGNE",1840,13,2375
"BASSES-ALPES","DIGNE",1840,14,2375
"BASSES-ALPES","DIGNE",1840,15,2380
"BASSES-ALPES","DIGNE",1840,16,2417
"BASSES-ALPES","DIGNE",1840,17,2510
"BASSES-ALPES","DIGNE",1840,18,2422
"BASSES-ALPES","DIGNE",1840,19,2421
"BASSES-ALPES","DIGNE",1840,20,2379
"BASSES-ALPES","DIGNE",1840,22,2484
"BASSES-ALPES","DIGNE",1840,23,2418
"BASSES-ALPES","DIGNE",1840,24,2422
"BASSES-ALPES","DIGNE",1841,1,2422
"BASSES-ALPES","DIGNE",1841,2,2385
"BASSES-ALPES","DIGNE",1841,5,2442
"BASSES-ALPES","DIGNE",1841,6,2434
"BASSES-ALPES","DIGNE",1841,7,2354
"BASSES-ALPES","DIGNE",1841,8,2353
"BASSES-ALPES","DIGNE",1841,9,2360
"BASSES-ALPES","DIGNE",1841,10,2344
"BASSES-ALPES","DIGNE",1841,11,2297
"BASSES-ALPES","DIGNE",1841,12,2297
"BASSES-ALPES","DIGNE",1841,13,2338
"BASSES-ALPES","DIGNE",1841,14,2362
"BASSES-ALPES","DIGNE",1841,15,2362
"BASSES-ALPES","DIGNE",1841,16,2359
"BASSES-ALPES","DIGNE",1841,17,2366
"BASSES-ALPES","DIGNE",1841,18,2462
"BASSES-ALPES","DIGNE",1841,19,2400
"BASSES-ALPES","DIGNE",1841,20,2403
"BASSES-ALPES","DIGNE",1841,21,2383
"BASSES-ALPES","DIGNE",1841,22,2383
"BASSES-ALPES","DIGNE",1841,23,2358
"BASSES-ALPES","DIGNE",1841,24,2376
"BASSES-ALPES","DIGNE",1842,2,2380
"BASSES-ALPES","DIGNE",1842,3,2372
"BASSES-ALPES","DIGNE",1842,4,2363
"BASSES-ALPES","DIGNE",1842,5,2364
"BASSES-ALPES","DIGNE",1842,6,2366
"BASSES-ALPES","DIGNE",1842,7,2365
"BASSES-ALPES","DIGNE",1842,8,2365
"BASSES-ALPES","DIGNE",1842,9,2360
"BASSES-ALPES","DIGNE",1842,10,2365
"BASSES-ALPES","DIGNE",1842,11,2360
"BASSES-ALPES","DIGNE",1842,12,2366
"BASSES-ALPES","DIGNE",1842,13,2400
"BASSES-ALPES","DIGNE",1842,14,2400
"BASSES-ALPES","DIGNE",1842,15,2393
"BASSES-ALPES","DIGNE",1842,16,2400
"BASSES-ALPES","DIGNE",1842,17,2400
"BASSES-ALPES","DIGNE",1842,18,2400
"BASSES-ALPES","DIGNE",1842,19,2400
"BASSES-ALPES","DIGNE",1842,20,2400
"BASSES-ALPES","DIGNE",1842,21,2400
"BASSES-ALPES","DIGNE",1842,22,2400
"BASSES-ALPES","DIGNE",1842,23,2378
"BASSES-ALPES","DIGNE",1842,24,2353
"BASSES-ALPES","DIGNE",1843,3,2360
"BASSES-ALPES","DIGNE",1843,4,2360
"BASSES-ALPES","DIGNE",1843,5,2395
"BASSES-ALPES","DIGNE",1843,6,2395
"BASSES-ALPES","DIGNE",1843,7,2395
"BASSES-ALPES","DIGNE",1843,8,2392
"BASSES-ALPES","DIGNE",1843,9,2392
"BASSES-ALPES","DIGNE",1843,10,2392
"BASSES-ALPES","DIGNE",1843,11,2435
"BASSES-ALPES","DIGNE",1843,12,2533
"BASSES-ALPES","DIGNE",1843,13,2500
"BASSES-ALPES","DIGNE",1843,14,2500
"BASSES-ALPES","DIGNE",1843,15,2498
"BASSES-ALPES","DIGNE",1843,16,2498
"BASSES-ALPES","DIGNE",1843,17,2488
"BASSES-ALPES","DIGNE",1843,18,2390
"BASSES-ALPES","DIGNE",1843,19,2401
"BASSES-ALPES","DIGNE",1843,20,2401
"BASSES-ALPES","DIGNE",1843,21,2407
"BASSES-ALPES","DIGNE",1843,22,2400
"BASSES-ALPES","DIGNE",1843,23,2358
"BASSES-ALPES","DIGNE",1843,24,2358
"BASSES-ALPES","DIGNE",1844,3,2358
"BASSES-ALPES","DIGNE",1844,4,2358
"BASSES-ALPES","DIGNE",1844,5,2358
"BASSES-ALPES","DIGNE",1844,6,2350
"BASSES-ALPES","DIGNE",1844,7,2360
"BASSES-ALPES","DIGNE",1844,8,2363
"BASSES-ALPES","DIGNE",1844,9,2480
"BASSES-ALPES","DIGNE",1844,10,2516
"BASSES-ALPES","DIGNE",1844,11,2500
"BASSES-ALPES","DIGNE",1844,12,2480
"BASSES-ALPES","DIGNE",1844,13,2395
"BASSES-ALPES","DIGNE",1844,14,2380
"BASSES-ALPES","DIGNE",1844,15,2360
"BASSES-ALPES","DIGNE",1844,16,2360
"BASSES-ALPES","DIGNE",1844,17,2360
"BASSES-ALPES","DIGNE",1844,18,2356
"BASSES-ALPES","DIGNE",1844,19,2360
"BASSES-ALPES","DIGNE",1844,20,2345
"BASSES-ALPES","DIGNE",1844,21,2330
"BASSES-ALPES","DIGNE",1844,22,2350
"BASSES-ALPES","DIGNE",1844,23,2312
"BASSES-ALPES","DIGNE",1844,24,2312
"BASSES-ALPES","DIGNE",1845,1,2350
"BASSES-ALPES","DIGNE",1845,2,2350
"BASSES-ALPES","DIGNE",1845,3,2365
"BASSES-ALPES","DIGNE",1845,4,2337
"BASSES-ALPES","DIGNE",1845,5,2331
"BASSES-ALPES","DIGNE",1845,6,2336
"BASSES-ALPES","DIGNE",1845,7,2340
"BASSES-ALPES","DIGNE",1845,8,2375
"BASSES-ALPES","DIGNE",1845,9,2303
"BASSES-ALPES","DIGNE",1845,10,2325
"BASSES-ALPES","DIGNE",1845,11,2330
"BASSES-ALPES","DIGNE",1845,12,2325
"BASSES-ALPES","DIGNE",1845,13,2340
"BASSES-ALPES","DIGNE",1845,14,2350
"BASSES-ALPES","DIGNE",1845,15,2340
"BASSES-ALPES","DIGNE",1845,16,2340
"BASSES-ALPES","DIGNE",1845,17,2340
"BASSES-ALPES","DIGNE",1845,18,2340
"BASSES-ALPES","DIGNE",1845,19,2340
"BASSES-ALPES","DIGNE",1845,20,2335
"BASSES-ALPES","DIGNE",1845,21,2510
"BASSES-ALPES","DIGNE",1845,22,2480
"BASSES-ALPES","DIGNE",1845,23,2480
"BASSES-ALPES","DIGNE",1845,24,2418
"BASSES-ALPES","DIGNE",1846,2,2473
"BASSES-ALPES","DIGNE",1846,3,2478
"BASSES-ALPES","DIGNE",1846,4,2477
"BASSES-ALPES","DIGNE",1846,5,2460
"BASSES-ALPES","DIGNE",1846,6,2500
"BASSES-ALPES","DIGNE",1846,7,2500
"BASSES-ALPES","DIGNE",1846,8,2500
"BASSES-ALPES","DIGNE",1846,9,2493
"BASSES-ALPES","DIGNE",1846,10,2440
"BASSES-ALPES","DIGNE",1846,11,2440
"BASSES-ALPES","DIGNE",1846,12,2435
"BASSES-ALPES","DIGNE",1846,13,2563
"BASSES-ALPES","DIGNE",1846,14,2687
"BASSES-ALPES","DIGNE",1846,15,2685
"BASSES-ALPES","DIGNE",1846,16,2623
"BASSES-ALPES","DIGNE",1846,17,2633
"BASSES-ALPES","DIGNE",1846,18,2728
"BASSES-ALPES","DIGNE",1846,19,2760
"BASSES-ALPES","DIGNE",1846,20,2880
"BASSES-ALPES","DIGNE",1846,21,2801
"BASSES-ALPES","DIGNE",1846,22,2800
"BASSES-ALPES","DIGNE",1846,23,2843
"BASSES-ALPES","DIGNE",1846,24,2827
"BASSES-ALPES","DIGNE",1847,1,2825
"BASSES-ALPES","DIGNE",1847,2,2864
"BASSES-ALPES","DIGNE",1847,3,2945
"BASSES-ALPES","DIGNE",1847,4,3185
"BASSES-ALPES","DIGNE",1847,5,3191
"BASSES-ALPES","DIGNE",1847,6,3472
"BASSES-ALPES","DIGNE",1847,7,3427
"BASSES-ALPES","DIGNE",1847,8,3430
"BASSES-ALPES","DIGNE",1847,9,3421
"BASSES-ALPES","DIGNE",1847,10,3613
"BASSES-ALPES","DIGNE",1847,11,3263
"BASSES-ALPES","DIGNE",1847,12,3015
"BASSES-ALPES","DIGNE",1847,13,2894
"BASSES-ALPES","DIGNE",1847,14,2765
"BASSES-ALPES","DIGNE",1847,15,2675
